figure_id,token_id,type,word,sentence_id,left_edge,right_edge,tag,tag_equiv,depth,stem
10,1,Oxymoron,"men",263,30,33,"NNS","NN",1,"men"
11,0,Oxymoron,"table",323,17,22,"NN","NN",2,"tabl"
11,1,Oxymoron,"of",323,22,24,"IN","IN",2,"of"
11,2,Oxymoron,"my",323,24,26,"PRP$","WP",1,"my"
11,3,Oxymoron,"heart",323,26,31,"NN","NN",1,"heart"
12,0,Oxymoron,"blind",371,25,30,"JJ","JJ",2,"blind"
12,1,Oxymoron,"see",371,32,35,"VB","VB",1,"see"
13,0,Oxymoron,"Presents",373,0,8,"NNS","NN",3,"Present"
13,1,Oxymoron,"thy",373,8,11,"VBD","VB",3,"thy"
14,0,Oxymoron,"benefit",379,18,25,"NN","NN",2,"benefit"
14,1,Oxymoron,"of",379,25,27,"IN","IN",2,"of"
14,2,Oxymoron,"rest",379,27,31,"NN","NN",1,"rest"
15,0,Oxymoron,"day",381,3,6,"NN","NN",2,"dai"
15,1,Oxymoron,"by",381,6,8,"IN","IN",2,"by"
15,2,Oxymoron,"night",381,8,13,"NN","NN",1,"night"
16,0,Oxymoron,"birth",444,7,12,"NN","NN",2,"birth"
16,1,Oxymoron,"than",444,12,16,"IN","IN",2,"than"
16,2,Oxymoron,"this",444,16,20,"DT","DT",1,"thi"
16,3,Oxymoron,"his",444,20,23,"PRP$","WP",1,"hi"
16,4,Oxymoron,"love",444,23,27,"NN","NN",1,"love"
17,0,Oxymoron,"dry",467,2,5,"JJ","JJ",2,"dry"
17,1,Oxymoron,"rain",467,8,12,"NN","NN",2,"rain"
18,0,Oxymoron,"make",480,6,10,"VBP","VB",5,"make"
18,1,Oxymoron,"faults",480,10,16,"NNS","NN",3,"fault"
19,0,Oxymoron,"thou",501,6,10,"PRP","WP",3,"thou"
19,1,Oxymoron,"take",501,10,14,"VBP","VB",3,"take"
20,0,Oxymoron,"take",501,10,14,"VBP","VB",3,"take"
20,1,Oxymoron,"that",501,14,18,"DT","DT",2,"that"
20,2,Oxymoron,"honour",501,18,24,"NN","NN",2,"honour"
20,3,Oxymoron,"from",501,24,28,"IN","IN",2,"from"
20,4,Oxymoron,"thy",501,28,31,"PRP$","WP",1,"thy"
20,5,Oxymoron,"name",501,31,35,"NN","NN",1,"name"
21,0,Oxymoron,"substance",513,28,37,"NN","NN",1,"substanc"
21,1,Oxymoron,"give",513,37,41,"VBP","VB",1,"give"
22,0,Oxymoron,"part",515,6,10,"NN","NN",2,"part"
22,1,Oxymoron,"of",515,10,12,"IN","IN",2,"of"
22,2,Oxymoron,"all",515,12,15,"DT","DT",1,"all"
23,0,Oxymoron,"ill",558,25,28,"JJ","JJ",1,"ill"
23,1,Oxymoron,"well",558,28,32,"NN","NN",1,"well"
24,0,Oxymoron,"loss",582,14,18,"NN","NN",3,"loss"
24,1,Oxymoron,"gain",582,28,32,"NN","NN",2,"gain"
25,0,Oxymoron,"darkly",591,3,9,"RB","RB",4,"darkli"
25,1,Oxymoron,"bright",591,9,15,"JJ","JJ",5,"bright"
26,0,Oxymoron,"bright",591,19,25,"JJ","JJ",4,"bright"
26,1,Oxymoron,"in",591,25,27,"IN","IN",3,"in"
26,2,Oxymoron,"dark",591,27,31,"NN","NN",1,"dark"
27,0,Oxymoron,"unseeing",595,6,14,"VB","VB",2,"unse"
27,1,Oxymoron,"eyes",595,14,18,"NNS","NN",1,"ey"
28,0,Oxymoron,"sightless",599,19,28,"JJ","JJ",1,"sightless"
28,1,Oxymoron,"eyes",599,28,32,"NNS","NN",1,"ey"
29,0,Oxymoron,"days",600,3,7,"NNS","NN",9,"dai"
29,1,Oxymoron,"nights",600,10,16,"NNS","NN",8,"night"
30,0,Oxymoron,"nights",601,3,9,"JJ","JJ",3,"night"
30,1,Oxymoron,"days",601,15,19,"NNS","NN",3,"dai"
31,0,Oxymoron,"dull",602,5,9,"JJ","JJ",6,"dull"
31,1,Oxymoron,"substance",602,9,18,"NN","NN",6,"substanc"
32,0,Oxymoron,"distance",603,9,17,"NN","NN",3,"distanc"
32,1,Oxymoron,"stop",603,26,30,"VB","VB",2,"stop"
33,0,Oxymoron,"quicker",620,12,19,"JJR","JJ",2,"quicker"
33,1,Oxymoron,"elements",620,19,27,"NNS","NN",2,"element"
34,0,Oxymoron,"heart",643,5,10,"NN","NN",5,"heart"
