figure_id,token_id,type,word,sentence_id,left_edge,right_edge,tag,tag_equiv,depth,stem
187,0,Ploce,"one",920,10,13,"NN","NN",1,"on"
187,1,Ploce,"one",921,9,12,"NN","NN",1,"on"
187,2,Ploce,"one",922,0,3,"PRP","WP",1,"on"
187,3,Ploce,"one",923,9,12,"CD","CD",1,"on"
188,0,Ploce,"doth",931,6,10,"VBP","VB",4,"doth"
188,1,Ploce,"doth",932,20,24,"NN","NN",4,"doth"
189,0,Ploce,"none",935,10,14,"NN","NN",1,"none"
189,1,Ploce,"none",936,0,4,"IN","IN",2,"none"
190,0,Ploce,"doth",939,11,15,"JJ","JJ",6,"doth"
190,1,Ploce,"doth",939,63,67,"NN","NN",1,"doth"
191,0,Ploce,"sweet",939,40,45,"JJ","JJ",3,"sweet"
191,1,Ploce,"sweet",941,24,29,"JJ","JJ",3,"sweet"
192,0,Ploce,"Sweet",951,0,5,"JJ","JJ",2,"Sweet"
192,1,Ploce,"sweet",952,7,12,"JJ","JJ",1,"sweet"
193,0,Ploce,"shall",960,0,5,"NNP","NN",2,"shall"
193,1,Ploce,"shall",961,6,11,"MD","MD",6,"shall"
193,2,Ploce,"shall",963,15,20,"MD","MD",2,"shall"
194,0,Ploce,"shall",966,17,22,"MD","MD",5,"shall"
194,1,Ploce,"Shall",968,22,27,"VBZ","VB",4,"Shall"
194,2,Ploce,"shall",969,10,15,"MD","MD",11,"shall"
195,0,Ploce,"thy",975,5,8,"PRP$","WP",1,"thy"
195,1,Ploce,"Thy",976,11,14,"NNP","NN",4,"Thy"
196,0,Ploce,"thou",981,2,6,"NNP","NN",1,"thou"
196,1,Ploce,"thou",982,14,18,"NNP","NN",1,"thou"
197,0,Ploce,"Wh",1049,0,2,"NNP","NN",5,"Wh"
197,1,Ploce,"wh",1050,2,4,"NN","NN",4,"wh"
198,0,Ploce,"r",1049,3,4,"VBD","VB",5,"r"
198,1,Ploce,"r",1050,5,6,"VB","VB",2,"r"
199,0,Ploce,"Time",1064,3,7,"NNP","NN",5,"Time"
199,1,Ploce,"Time",1065,0,4,"NNP","NN",9,"Time"
200,0,Ploce,"doth",1064,15,19,"VB","VB",2,"doth"
200,1,Ploce,"doth",1065,4,8,"VBP","VB",9,"doth"
201,0,Ploce,"thy",1070,8,11,"VBZ","VB",2,"thy"
201,1,Ploce,"thy",1072,7,10,"RB","RB",1,"thy"
201,2,Ploce,"thy",1073,0,3,"PRP$","WP",4,"thy"
202,0,Ploce,"thou",1074,4,8,"NNP","NN",6,"thou"
202,1,Ploce,"thou",1076,17,21,"PRP","WP",8,"thou"
203,0,Ploce,"thee",1075,18,22,"PRP","WP",1,"thee"
203,1,Ploce,"thee",1076,32,36,"PRP","WP",6,"thee"
204,0,Ploce,"thy",1076,4,7,"PRP$","WP",10,"thy"
204,1,Ploce,"thy",1078,19,22,"PRP$","WP",1,"thy"
205,0,Ploce,"love",1084,6,10,"NN","NN",5,"love"
205,1,Ploce,"love",1085,11,15,"NN","NN",4,"love"
206,0,Ploce,"mine",1084,19,23,"NN","NN",1,"mine"
206,1,Ploce,"Mine",1085,0,4,"PRP","WP",6,"Mine"
207,0,Ploce,"Sin",1091,4,7,"NNP","NN",3,"Sin"
207,1,Ploce,"sin",1093,10,13,"NN","NN",4,"sin"
208,0,Ploce,"shall",1115,6,11,"MD","MD",5,"shall"
208,1,Ploce,"shall",1117,9,14,"MD","MD",3,"shall"
208,2,Ploce,"shall",1118,7,12,"RB","RB",1,"shall"
209,0,Ploce,"beauty",1115,42,48,"NN","NN",2,"beauti"
209,1,Ploce,"beauty",1117,3,9,"NN","NN",3,"beauti"
210,0,Ploce,"store",1125,10,15,"VBP","VB",3,"store"
210,1,Ploce,"store",1126,11,16,"NN","NN",1,"store"
211,0,Ploce,"loss",1125,19,23,"NN","NN",1,"loss"
211,1,Ploce,"loss",1126,3,7,"NN","NN",2,"loss"
212,0,Ploce,"state",1127,30,35,"NN","NN",1,"state"
212,1,Ploce,"state",1128,2,7,"NN","NN",1,"state"
213,0,Ploce,"Time",1148,5,9,"NNP","NN",2,"Time"
