sentence_id,token_id,word,left_edge,right_edge,tag,tag_equiv,depth,stem
1044,6,"may",24,27,"MD","MD",3,"mai"
1044,7,"see",27,30,"VB","VB",2,"see"
1044,8,"my",30,32,"PRP$","WP",1,"my"
1044,9,"pleasure",32,40,"NN","NN",1,"pleasur"
1044,10,":",40,41,":",":",7,":"
1045,0,"Sometime",0,8,"RB","RB",4,"Sometim"
1045,1,"all",8,11,"RB","RB",4,"all"
1045,2,"full",11,15,"JJ","JJ",5,"full"
1045,3,"with",15,19,"IN","IN",5,"with"
1045,4,"feasting",19,27,"VBG","VB",3,"feast"
1045,5,"on",27,29,"IN","IN",2,"on"
1045,6,"your",29,33,"PRP$","WP",1,"your"
1045,7,"sight",33,38,"NN","NN",1,"sight"
1045,8,",",38,39,",",",",4,","
1046,0,"And",0,3,"CC","CC",6,"And"
1046,1,"by",3,5,"IN","IN",5,"by"
1046,2,"and",5,8,"CC","CC",5,"and"
1046,3,"by",8,10,"IN","IN",5,"by"
1046,4,"clean",10,15,"JJ","JJ",3,"clean"
1046,5,"starved",15,22,"NNS","NN",3,"starv"
1046,6,"for",22,25,"IN","IN",3,"for"
1046,7,"a",25,26,"DT","DT",1,"a"
1046,8,"look",26,30,"NN","NN",1,"look"
1046,9,";",30,31,":",":",2,";"
1047,0,"Possessing",0,10,"VBG","VB",3,"Possess"
1047,1,"or",10,12,"CC","CC",4,"or"
1047,2,"pursuing",12,20,"VBG","VB",3,"pursu"
1047,3,"no",20,22,"RB","RB",1,"no"
1047,4,"delight",22,29,"VB","VB",1,"delight"
1047,5,",",29,30,",",",",2,","
1048,0,"Save",0,4,"VB","VB",7,"Save"
1048,1,"what",4,8,"WP","WP",4,"what"
1048,2,"is",8,10,"VBZ","VB",3,"is"
1048,3,"had",10,13,"VBN","VB",2,"had"
1048,4,",",13,14,",",",",6,","
1048,5,"or",14,16,"CC","CC",6,"or"
1048,6,"must",16,20,"MD","MD",3,"must"
1048,7,"from",20,24,"IN","IN",2,"from"
1048,8,"you",24,27,"PRP","WP",1,"you"
1048,9,"be",27,29,"VB","VB",2,"be"
1048,10,"took",29,33,"VBD","VB",1,"took"
1048,11,".",33,34,".",".",8,"."
1049,0,"Thus",0,4,"RB","RB",5,"Thu"
1049,1,"do",4,6,"VB","VB",5,"do"
1049,2,"I",6,7,"PRP","WP",3,"I"
1049,3,"pine",7,11,"VB","VB",3,"pine"
1049,4,"and",11,14,"CC","CC",3,"and"
1049,5,"surfeit",14,21,"VB","VB",3,"surfeit"
1049,6,"day",21,24,"NN","NN",2,"dai"
1049,7,"by",24,26,"IN","IN",2,"by"
1049,8,"day",26,29,"NN","NN",1,"dai"
1049,9,",",29,30,",",",",4,","
1050,0,"Or",0,2,"CC","CC",5,"Or"
1050,1,"gluttoning",2,12,"VBG","VB",3,"glutton"
1050,2,"on",12,14,"IN","IN",2,"on"
1050,3,"all",14,17,"DT","DT",1,"all"
1050,4,",",17,18,",",",",6,","
1050,5,"or",18,20,"CC","CC",6,"or"
1050,6,"all",20,23,"DT","DT",4,"all"
1050,7,"away",23,27,"RB","RB",4,"awai"
1050,8,".",27,28,".",".",6,"."
1051,0,"Why",0,3,"WRB","RB",4,"Why"
1051,1,"is",3,5,"VBZ","VB",4,"is"
1051,2,"my",5,7,"PRP$","WP",3,"my"
1051,3,"verse",7,12,"NN","NN",3,"vers"
1051,4,"so",12,14,"RB","RB",2,"so"
1051,5,"barren",14,20,"VBN","VB",3,"barren"
1051,6,"of",20,22,"IN","IN",2,"of"
1051,7,"new",22,25,"JJ","JJ",1,"new"
1051,8,"pride",25,30,"NN","NN",1,"pride"
1051,9,",",30,31,",",",",3,","
1052,0,"So",0,2,"RB","RB",4,"So"
1052,1,"far",2,5,"RB","RB",3,"far"
1052,2,"from",5,9,"IN","IN",3,"from"
1052,3,"variation",9,18,"NN","NN",1,"variat"
1052,4,"or",18,20,"CC","CC",2,"or"
1052,5,"quick",20,25,"JJ","JJ",1,"quick"
1052,6,"change",25,31,"NN","NN",1,"chang"
1052,7,"?",31,32,".",".",4,"?"
1053,0,"Why",0,3,"WRB","RB",3,"Why"
1053,1,"with",3,7,"IN","IN",2,"with"
1053,2,"the",7,10,"DT","DT",1,"the"
1053,3,"time",10,14,"NN","NN",1,"time"
1053,4,"do",14,16,"VBP","VB",3,"do"
1053,5,"I",16,17,"PRP","WP",2,"I"
1053,6,"not",17,20,"RB","RB",2,"not"
1053,7,"glance",20,26,"VB","VB",2,"glanc"
1053,8,"aside",26,31,"RP","RP",1,"asid"
1054,0,"To",0,2,"TO","TO",3,"To"
1054,1,"new-found",2,11,"VB","VB",2,"new-found"
1054,2,"methods",11,18,"NNS","NN",1,"method"
1054,3,",",18,19,",",",",5,","
1054,4,"and",19,22,"CC","CC",5,"and"
1054,5,"to",22,24,"TO","TO",3,"to"
1054,6,"compounds",24,33,"VB","VB",2,"compound"
1054,7,"strange",33,40,"JJ","JJ",1,"strang"
1054,8,"?",40,41,".",".",5,"?"
1055,0,"Why",0,3,"WRB","RB",4,"Why"
1055,1,"write",3,8,"VB","VB",4,"write"
1055,2,"I",8,9,"PRP","WP",3,"I"
1055,3,"still",9,14,"RB","RB",2,"still"
1055,4,"all",14,17,"RB","RB",3,"all"
1055,5,"one",17,20,"CD","CD",1,"on"
1055,6,",",20,21,",",",",2,","
1055,7,"ever",21,25,"RB","RB",1,"ever"
1055,8,"the",25,28,"DT","DT",1,"the"
1055,9,"same",28,32,"JJ","JJ",1,"same"
1055,10,",",32,33,",",",",2,","
1056,0,"And",0,3,"CC","CC",5,"And"
1056,1,"keep",3,7,"VB","VB",3,"keep"
1056,2,"invention",7,16,"NN","NN",2,"invent"
1056,3,"in",16,18,"IN","IN",2,"in"
1056,4,"a",18,19,"DT","DT",1,"a"
1056,5,"noted",19,24,"JJ","JJ",1,"note"
1056,6,"weed",24,28,"NN","NN",1,"weed"
1056,7,",",28,29,",",",",2,","
1057,0,"That",0,4,"DT","DT",2,"That"
1057,1,"every",4,9,"DT","DT",1,"everi"
1057,2,"word",9,13,"NN","NN",1,"word"
1057,3,"doth",13,17,"NN","NN",1,"doth"
1057,4,"almost",17,23,"RB","RB",2,"almost"
1057,5,"tell",23,27,"VBP","VB",2,"tell"
1057,6,"my",27,29,"PRP$","WP",1,"my"
1057,7,"name",29,33,"NN","NN",1,"name"
1057,8,",",33,34,",",",",3,","
1058,0,"Showing",0,7,"VBG","VB",3,"Show"
1058,1,"their",7,12,"PRP$","WP",2,"their"
1058,2,"birth",12,17,"NN","NN",2,"birth"
1058,3,",",17,18,",",",",5,","
1058,4,"and",18,21,"CC","CC",5,"and"
1058,5,"where",21,26,"WRB","RB",2,"where"
1058,6,"they",26,30,"PRP","WP",1,"thei"
1058,7,"did",30,33,"VBD","VB",1,"did"
1058,8,"proceed",33,40,"VBP","VB",3,"proce"
1058,9,"?",40,41,".",".",5,"?"
1059,0,"O",0,1,"NNP","NN",7,"O"
1059,1,"!",1,2,"NNP","NN",7,"!"
1059,2,"know",2,6,"VBP","VB",7,"know"
1059,3,"sweet",6,11,"JJ","JJ",5,"sweet"
1059,4,"love",11,15,"NN","NN",5,"love"
1059,5,"I",15,16,"PRP","WP",3,"I"
1059,6,"always",16,22,"RB","RB",3,"alwai"
1059,7,"write",22,27,"VB","VB",3,"write"
1059,8,"of",27,29,"IN","IN",2,"of"
1059,9,"you",29,32,"PRP","WP",1,"you"
1059,10,",",32,33,",",",",8,","
1060,0,"And",0,3,"CC","CC",3,"And"
1060,1,"you",3,6,"PRP","WP",2,"you"
1060,2,"and",6,9,"CC","CC",2,"and"
1060,3,"love",9,13,"NNP","NN",2,"love"
1060,4,"are",13,16,"VBP","VB",2,"ar"
1060,5,"still",16,21,"RB","RB",1,"still"
1060,6,"my",21,23,"PRP$","WP",1,"my"
1060,7,"argument",23,31,"NN","NN",1,"argument"
1060,8,";",31,32,":",":",3,";"
1061,0,"So",0,2,"IN","IN",4,"So"
1061,1,"all",2,5,"DT","DT",4,"all"
1061,2,"my",5,7,"PRP$","WP",4,"my"
1061,3,"best",7,11,"RB","RB",4,"best"
1061,4,"is",11,13,"VBZ","VB",4,"is"
1061,5,"dressing",13,21,"VBG","VB",3,"dress"
1061,6,"old",21,24,"JJ","JJ",1,"old"
1061,7,"words",24,29,"NNS","NN",1,"word"
1061,8,"new",29,32,"JJ","JJ",1,"new"
1061,9,",",32,33,",",",",5,","
1062,0,"Spending",0,8,"NN","NN",4,"Spend"
1062,1,"again",8,13,"RB","RB",4,"again"
1062,2,"what",13,17,"WP","WP",3,"what"
1062,3,"is",17,19,"VBZ","VB",2,"is"
1062,4,"already",19,26,"RB","RB",1,"alreadi"
1062,5,"spent",26,31,"VBN","VB",1,"spent"
1062,6,":",31,32,":",":",6,":"
1063,0,"For",0,3,"IN","IN",3,"For"
1063,1,"as",3,5,"RB","RB",3,"as"
1063,2,"the",5,8,"DT","DT",3,"the"
1063,3,"sun",8,11,"NN","NN",3,"sun"
1063,4,"is",11,13,"VBZ","VB",3,"is"
1063,5,"daily",13,18,"RB","RB",2,"daili"
1063,6,"new",18,21,"JJ","JJ",1,"new"
1063,7,"and",21,24,"CC","CC",2,"and"
1063,8,"old",24,27,"JJ","JJ",1,"old"
1063,9,",",27,28,",",",",2,","
1064,0,"So",0,2,"RB","RB",5,"So"
1064,1,"is",2,4,"VBZ","VB",6,"is"
1064,2,"my",4,6,"PRP$","WP",5,"my"
1064,3,"love",6,10,"NN","NN",5,"love"
1064,4,"still",10,15,"RB","RB",4,"still"
1064,5,"telling",15,22,"VBG","VB",5,"tell"
1064,6,"what",22,26,"WP","WP",3,"what"
1064,7,"is",26,28,"VBZ","VB",2,"is"
1064,8,"told",28,32,"VBN","VB",1,"told"
1064,9,".",32,33,".",".",6,"."
1065,0,"Thy",0,3,"NNP","NN",5,"Thy"
1065,1,"glass",3,8,"NN","NN",5,"glass"
1065,2,"will",8,12,"MD","MD",5,"will"
1065,3,"show",12,16,"VB","VB",4,"show"
1065,4,"thee",16,20,"PRP","WP",3,"thee"
1065,5,"how",20,23,"WRB","RB",2,"how"
1065,6,"thy",23,26,"PRP$","WP",1,"thy"
1065,7,"beauties",26,34,"NNS","NN",1,"beauti"
1065,8,"wear",34,38,"VBP","VB",1,"wear"
1065,9,",",38,39,",",",",6,","
1066,0,"Thy",0,3,"VB","VB",4,"Thy"
1066,1,"dial",3,7,"NN","NN",3,"dial"
1066,2,"how",7,10,"WRB","RB",2,"how"
1066,3,"thy",10,13,"PRP$","WP",1,"thy"
1066,4,"precious",13,21,"JJ","JJ",1,"preciou"
1066,5,"minutes",21,28,"NNS","NN",1,"minut"
1066,6,"waste",28,33,"VB","VB",1,"wast"
1066,7,";",33,34,":",":",5,";"
1067,0,"These",0,5,"DT","DT",5,"These"
1067,1,"vacant",5,11,"JJ","JJ",5,"vacant"
1067,2,"leaves",11,17,"VBZ","VB",5,"leav"
1067,3,"thy",17,20,"PRP$","WP",1,"thy"
1067,4,"mind",20,24,"NN","NN",1,"mind"
1067,5,"'s",24,26,"POS","POS",1,"'s"
1067,6,"imprint",26,33,"NN","NN",2,"imprint"
1067,7,"will",33,37,"MD","MD",2,"will"
1067,8,"bear",37,41,"VB","VB",1,"bear"
1067,9,",",41,42,",",",",6,","
1068,0,"And",0,3,"CC","CC",5,"And"
1068,1,"of",3,5,"IN","IN",4,"of"
1068,2,"this",5,9,"DT","DT",3,"thi"
1068,3,"book",9,13,"NN","NN",3,"book"
1068,4,",",13,14,",",",",5,","
1068,5,"this",14,18,"DT","DT",4,"thi"
1068,6,"learning",18,26,"NN","NN",4,"learn"
1068,7,"mayst",26,31,"VBP","VB",4,"mayst"
1068,8,"thou",31,35,"PRP","WP",1,"thou"
1068,9,"taste",35,40,"VBP","VB",1,"tast"
1068,10,".",40,41,".",".",5,"."
1069,0,"The",0,3,"DT","DT",4,"The"
1069,1,"wrinkles",3,11,"NNS","NN",4,"wrinkl"
1069,2,"which",11,16,"WDT","WDT",3,"which"
1069,3,"thy",16,19,"PRP$","WP",2,"thy"
1069,4,"glass",19,24,"NN","NN",2,"glass"
1069,5,"will",24,28,"MD","MD",2,"will"
1069,6,"truly",28,33,"RB","RB",1,"truli"
1069,7,"show",33,37,"VB","VB",1,"show"
1070,0,"Of",0,2,"NNP","NN",6,"Of"
1070,1,"mouthed",2,9,"VBD","VB",6,"mouth"
1070,2,"graves",9,15,"NNS","NN",3,"grave"
1070,3,"will",15,19,"MD","MD",3,"will"
1070,4,"give",19,23,"VB","VB",2,"give"
1070,5,"thee",23,27,"PRP","WP",1,"thee"
1070,6,"memory",27,33,"NN","NN",1,"memori"
1070,7,";",33,34,":",":",7,";"
1071,0,"Thou",0,4,"PRP","WP",3,"Thou"
1071,1,"by",4,6,"IN","IN",3,"by"
1071,2,"thy",6,9,"PRP$","WP",1,"thy"
1071,3,"dial",9,13,"NN","NN",1,"dial"
1071,4,"'s",13,15,"POS","POS",1,"'s"
1071,5,"shady",15,20,"JJ","JJ",2,"shadi"
1071,6,"stealth",20,27,"NN","NN",2,"stealth"
1071,7,"mayst",27,32,"NN","NN",2,"mayst"
1071,8,"know",32,36,"VBP","VB",4,"know"
1072,0,"Time",0,4,"NNP","NN",3,"Time"
1072,1,"'s",4,6,"POS","POS",3,"'s"
1072,2,"thievish",6,14,"VBP","VB",3,"thievish"
1072,3,"progress",14,22,"NN","NN",2,"progress"
1072,4,"to",22,24,"TO","TO",2,"to"
1072,5,"eternity",24,32,"NN","NN",1,"etern"
1072,6,".",32,33,".",".",4,"."
1073,0,"Look",0,4,"RB","RB",4,"Look"
1073,1,"!",4,5,".",".",4,"!"
1073,2,"what",5,9,"WP","WP",3,"what"
1073,3,"thy",9,12,"PRP$","WP",2,"thy"
1073,4,"memory",12,18,"NN","NN",2,"memori"
1073,5,"can",18,21,"MD","MD",2,"can"
1073,6,"not",21,24,"RB","RB",2,"not"
1073,7,"contain",24,31,"VB","VB",1,"contain"
1073,8,",",31,32,",",",",3,","
1074,0,"Commit",0,6,"VB","VB",3,"Commit"
1074,1,"to",6,8,"TO","TO",2,"to"
1074,2,"these",8,13,"DT","DT",1,"these"
1074,3,"waste",13,18,"NN","NN",1,"wast"
1074,4,"blanks",18,24,"VBZ","VB",4,"blank"
1074,5,",",24,25,",",",",6,","
1074,6,"and",25,28,"CC","CC",6,"and"
1074,7,"thou",28,32,"PRP","WP",4,"thou"
1074,8,"shalt",32,37,"MD","MD",4,"shalt"
1074,9,"find",37,41,"VB","VB",3,"find"
1075,0,"Those",0,5,"DT","DT",5,"Those"
1075,1,"children",5,13,"NNS","NN",5,"children"
1075,2,"nursed",13,19,"VBD","VB",5,"nurs"
1075,3,",",19,20,",",",",5,","
1075,4,"deliver",20,27,"VB","VB",3,"deliv"
1075,5,"'d",27,29,"NNP","NN",2,"'d"
1075,6,"from",29,33,"IN","IN",2,"from"
1075,7,"thy",33,36,"PRP$","WP",1,"thy"
1075,8,"brain",36,41,"NN","NN",1,"brain"
1075,9,",",41,42,",",",",6,","
1076,0,"To",0,2,"TO","TO",5,"To"
1076,1,"take",2,6,"VB","VB",4,"take"
1076,2,"a",6,7,"DT","DT",2,"a"
1076,3,"new",7,10,"JJ","JJ",2,"new"
1076,4,"acquaintance",10,22,"NN","NN",2,"acquaint"
1076,5,"of",22,24,"IN","IN",2,"of"
1076,6,"thy",24,27,"PRP$","WP",1,"thy"
1076,7,"mind",27,31,"NN","NN",1,"mind"
1076,8,".",31,32,".",".",6,"."
1077,0,"These",0,5,"DT","DT",5,"These"
1077,1,"offices",5,12,"NNS","NN",5,"offic"
1077,2,",",12,13,",",",",6,","
1077,3,"so",13,15,"RB","RB",5,"so"
1077,4,"oft",15,18,"VBP","VB",5,"oft"
1077,5,"as",18,20,"IN","IN",4,"as"
1077,6,"thou",20,24,"PRP","WP",2,"thou"
1077,7,"wilt",24,28,"MD","MD",2,"wilt"
1077,8,"look",28,32,"VB","VB",1,"look"
1077,9,",",32,33,",",",",6,","
1078,0,"Shall",0,5,"JJ","JJ",1,"Shall"
1078,1,"profit",5,11,"NN","NN",1,"profit"
1078,2,"thee",11,15,"JJ","JJ",1,"thee"
1078,3,"and",15,18,"CC","CC",1,"and"
1078,4,"much",18,22,"JJ","JJ",1,"much"
1078,5,"enrich",22,28,"VBP","VB",2,"enrich"
1078,6,"thy",28,31,"PRP$","WP",1,"thy"
1078,7,"book",31,35,"NN","NN",1,"book"
1078,8,".",35,36,".",".",3,"."
1079,0,"So",0,2,"CC","CC",6,"So"
1079,1,"oft",2,5,"RB","RB",5,"oft"
1079,2,"have",5,9,"VBP","VB",5,"have"
1079,3,"I",9,10,"PRP","WP",3,"I"
1079,4,"invoked",10,17,"VBD","VB",3,"invok"
1079,5,"thee",17,21,"PRP","WP",2,"thee"
1079,6,"for",21,24,"IN","IN",2,"for"
1079,7,"my",24,26,"PRP$","WP",1,"my"
1079,8,"Muse",26,30,"NN","NN",1,"Muse"
1079,9,",",30,31,",",",",6,","
1080,0,"And",0,3,"CC","CC",5,"And"
1080,1,"found",3,8,"VBD","VB",3,"found"
1080,2,"such",8,12,"JJ","JJ",2,"such"
1080,3,"fair",12,16,"JJ","JJ",2,"fair"
1080,4,"assistance",16,26,"NN","NN",2,"assist"
1080,5,"in",26,28,"IN","IN",2,"in"
1080,6,"my",28,30,"PRP$","WP",1,"my"
1080,7,"verse",30,35,"NN","NN",1,"vers"
1081,0,"As",0,2,"IN","IN",2,"As"
1081,1,"every",2,7,"DT","DT",1,"everi"
1081,2,"alien",7,12,"JJ","JJ",1,"alien"
1081,3,"pen",12,15,"NN","NN",1,"pen"
1081,4,"hath",15,19,"NNP","NN",2,"hath"
1081,5,"got",19,22,"VBD","VB",2,"got"
1081,6,"my",22,24,"PRP$","WP",1,"my"
1081,7,"use",24,27,"NN","NN",1,"us"
1082,0,"And",0,3,"CC","CC",3,"And"
1082,1,"under",3,8,"IN","IN",2,"under"
1082,2,"thee",8,12,"PRP","WP",1,"thee"
1082,3,"their",12,17,"PRP$","WP",2,"their"
1082,4,"poesy",17,22,"NN","NN",2,"poesi"
1082,5,"disperse",22,30,"VBP","VB",2,"dispers"
1082,6,".",30,31,".",".",3,"."
1083,0,"Thine",0,5,"VB","VB",8,"Thine"
1083,1,"eyes",5,9,"NNS","NN",6,"ey"
1083,2,",",9,10,",",",",7,","
1083,3,"that",10,14,"WDT","WDT",5,"that"
1083,4,"taught",14,20,"VBD","VB",4,"taught"
1083,5,"the",20,23,"DT","DT",3,"the"
1083,6,"dumb",23,27,"JJ","JJ",3,"dumb"
1083,7,"on",27,29,"IN","IN",3,"on"
1083,8,"high",29,33,"JJ","JJ",2,"high"
1083,9,"to",33,35,"TO","TO",2,"to"
1083,10,"sing",35,39,"VB","VB",1,"sing"
1084,0,"And",0,3,"CC","CC",5,"And"
1084,1,"heavy",3,8,"JJ","JJ",4,"heavi"
1084,2,"ignorance",8,17,"NN","NN",4,"ignor"
1084,3,"aloft",17,22,"VBZ","VB",4,"aloft"
1084,4,"to",22,24,"TO","TO",2,"to"
1084,5,"fly",24,27,"VB","VB",1,"fly"
1084,6,",",27,28,",",",",3,","
1085,0,"Have",0,4,"VB","VB",5,"Have"
1085,1,"added",4,9,"VBD","VB",4,"ad"
1085,2,"feathers",9,17,"NNS","NN",3,"feather"
1085,3,"to",17,19,"TO","TO",3,"to"
1085,4,"the",19,22,"DT","DT",1,"the"
1085,5,"learned",22,29,"NN","NN",1,"learn"
1085,6,"'s",29,31,"POS","POS",1,"'s"
1085,7,"wing",31,35,"NN","NN",2,"wing"
1086,0,"And",0,3,"CC","CC",3,"And"
1086,1,"given",3,8,"VBN","VB",1,"given"
1086,2,"grace",8,13,"VBZ","VB",2,"grace"
1086,3,"a",13,14,"DT","DT",1,"a"
1086,4,"double",14,20,"JJ","JJ",1,"doubl"
1086,5,"majesty",20,27,"NN","NN",1,"majesti"
1086,6,".",27,28,".",".",3,"."
1087,0,"Yet",0,3,"RB","RB",5,"Yet"
1087,1,"be",3,5,"VB","VB",5,"be"
1087,2,"most",5,9,"RBS","RB",3,"most"
1087,3,"proud",9,14,"JJ","JJ",3,"proud"
1087,4,"of",14,16,"IN","IN",2,"of"
1087,5,"that",16,20,"WDT","WDT",1,"that"
1087,6,"which",20,25,"WDT","WDT",2,"which"
1087,7,"I",25,26,"PRP","WP",1,"I"
1087,8,"compile",26,33,"VBZ","VB",1,"compil"
1087,9,",",33,34,",",",",2,","
1088,0,"Whose",0,5,"WP$","WP",6,"Whose"
1088,1,"influence",5,14,"NN","NN",6,"influenc"
1088,2,"is",14,16,"VBZ","VB",5,"is"
1088,3,"thine",16,21,"VBN","VB",3,"thine"
1088,4,",",21,22,",",",",4,","
1088,5,"and",22,25,"CC","CC",4,"and"
1088,6,"born",25,29,"VBN","VB",3,"born"
1088,7,"of",29,31,"IN","IN",2,"of"
1088,8,"thee",31,35,"PRP","WP",1,"thee"
1088,9,":",35,36,":",":",7,":"
1089,0,"In",0,2,"IN","IN",3,"In"
1089,1,"others",2,8,"NNS","NN",1,"other"
1089,2,"'",8,9,"POS","POS",1,"'"
1089,3,"works",9,14,"NNS","NN",2,"work"
1089,4,"thou",14,18,"JJ","JJ",3,"thou"
1089,5,"dost",18,22,"NN","NN",3,"dost"
1089,6,"but",22,25,"CC","CC",3,"but"
1089,7,"mend",25,29,"VBD","VB",3,"mend"
1089,8,"the",29,32,"DT","DT",2,"the"
1089,9,"style",32,37,"NN","NN",2,"style"
1089,10,",",37,38,",",",",4,","
1090,0,"And",0,3,"CC","CC",5,"And"
1090,1,"arts",3,7,"NNS","NN",2,"art"
1090,2,"with",7,11,"IN","IN",2,"with"
1090,3,"thy",11,14,"PRP$","WP",1,"thy"
1090,4,"sweet",14,19,"JJ","JJ",1,"sweet"
1090,5,"graces",19,25,"VBZ","VB",3,"grace"
1090,6,"graced",25,31,"VBD","VB",4,"grace"
1090,7,"be",31,33,"VB","VB",3,"be"
1090,8,";",33,34,":",":",5,";"
1091,0,"But",0,3,"CC","CC",4,"But"
1091,1,"thou",3,7,"PRP","WP",3,"thou"
1091,2,"art",7,10,"VBP","VB",2,"art"
1091,3,"all",10,13,"PDT","PDT",1,"all"
1091,4,"my",13,15,"PRP$","WP",1,"my"
1091,5,"art",15,18,"NN","NN",1,"art"
1091,6,",",18,19,",",",",3,","
1091,7,"and",19,22,"CC","CC",3,"and"
1091,8,"dost",22,26,"VBP","VB",2,"dost"
1091,9,"advance",26,33,"NN","NN",1,"advanc"
1092,0,"As",0,2,"RB","RB",2,"As"
1092,1,"high",2,6,"JJ","JJ",2,"high"
1092,2,"as",6,8,"IN","IN",2,"as"
1092,3,"learning",8,16,"NN","NN",1,"learn"
1092,4,",",16,17,",",",",4,","
1092,5,"my",17,19,"PRP$","WP",3,"my"
1092,6,"rude",19,23,"JJ","JJ",3,"rude"
1092,7,"ignorance",23,32,"NN","NN",3,"ignor"
1092,8,".",32,33,".",".",4,"."
1093,0,"Whilst",0,6,"IN","IN",5,"Whilst"
1093,1,"I",6,7,"PRP","WP",3,"I"
1093,2,"alone",7,12,"RB","RB",3,"alon"
1093,3,"did",12,15,"VBD","VB",3,"did"
1093,4,"call",15,19,"NN","NN",2,"call"
1093,5,"upon",19,23,"IN","IN",2,"upon"
1093,6,"thy",23,26,"PRP$","WP",1,"thy"
1093,7,"aid",26,29,"NN","NN",1,"aid"
1093,8,",",29,30,",",",",2,","
1094,0,"My",0,2,"PRP$","WP",3,"My"
1094,1,"verse",2,7,"NN","NN",3,"vers"
1094,2,"alone",7,12,"RB","RB",3,"alon"
1094,3,"had",12,15,"VBD","VB",3,"had"
1094,4,"all",15,18,"DT","DT",2,"all"
1094,5,"thy",18,21,"RB","RB",1,"thy"
1094,6,"gentle",21,27,"JJ","JJ",1,"gentl"
1094,7,"grace",27,32,"NN","NN",2,"grace"
1094,8,";",32,33,":",":",4,";"
1095,0,"But",0,3,"CC","CC",5,"But"
1095,1,"now",3,6,"RB","RB",4,"now"
1095,2,"my",6,8,"PRP$","WP",4,"my"
1095,3,"gracious",8,16,"JJ","JJ",4,"graciou"
1095,4,"numbers",16,23,"NNS","NN",4,"number"
1095,5,"are",23,26,"VBP","VB",4,"ar"
1095,6,"decay",26,31,"NN","NN",1,"decai"
1095,7,"'d",31,33,"MD","MD",1,"'d"
1095,8,",",33,34,",",",",3,","
1096,0,"And",0,3,"CC","CC",3,"And"
1096,1,"my",3,5,"PRP$","WP",2,"my"
1096,2,"sick",5,9,"JJ","JJ",2,"sick"
1096,3,"Muse",9,13,"NNP","NN",2,"Muse"
1096,4,"doth",13,17,"NN","NN",2,"doth"
1096,5,"give",17,21,"VBP","VB",2,"give"
1096,6,"an",21,23,"DT","DT",1,"an"
1096,7,"other",23,28,"JJ","JJ",1,"other"
1096,8,"place",28,33,"NN","NN",1,"place"
1096,9,".",33,34,".",".",3,"."
1097,0,"I",0,1,"PRP","WP",2,"I"
1097,1,"grant",1,6,"NN","NN",1,"grant"
1097,2,",",6,7,",",",",2,","
1097,3,"sweet",7,12,"JJ","JJ",1,"sweet"
1097,4,"love",12,16,"NN","NN",1,"love"
1097,5,",",16,17,",",",",2,","
1097,6,"thy",17,20,"PRP$","WP",1,"thy"
1097,7,"lovely",20,26,"JJ","JJ",1,"love"
1097,8,"argument",26,34,"NN","NN",1,"argument"
1098,0,"Deserves",0,8,"VB","VB",4,"Deserv"
1098,1,"the",8,11,"DT","DT",2,"the"
1098,2,"travail",11,18,"NN","NN",2,"travail"
1098,3,"of",18,20,"IN","IN",2,"of"
1098,4,"a",20,21,"DT","DT",1,"a"
1098,5,"worthier",21,29,"JJR","JJ",1,"worthier"
1098,6,"pen",29,32,"NN","NN",1,"pen"
1098,7,";",32,33,":",":",5,";"
1099,0,"Yet",0,3,"RB","RB",4,"Yet"
1099,1,"what",3,7,"WP","WP",3,"what"
1099,2,"of",7,9,"IN","IN",2,"of"
1099,3,"thee",9,13,"PRP","WP",1,"thee"
1099,4,"thy",13,16,"PRP$","WP",2,"thy"
1099,5,"poet",16,20,"NN","NN",2,"poet"
1099,6,"doth",20,24,"NN","NN",2,"doth"
1099,7,"invent",24,30,"VBP","VB",2,"invent"
1100,0,"He",0,2,"PRP","WP",4,"He"
1100,1,"robs",2,6,"VBZ","VB",3,"rob"
1100,2,"thee",6,10,"PRP","WP",2,"thee"
1100,3,"of",10,12,"IN","IN",2,"of"
1100,4,",",12,13,",",",",4,","
1100,5,"and",13,16,"CC","CC",4,"and"
1100,6,"pays",16,20,"VBZ","VB",3,"pai"
1100,7,"it",20,22,"PRP","WP",1,"it"
1100,8,"thee",22,26,"JJ","JJ",1,"thee"
1100,9,"again",26,31,"RB","RB",1,"again"
1100,10,".",31,32,".",".",5,"."
1101,0,"He",0,2,"PRP","WP",2,"He"
1101,1,"lends",2,7,"VBZ","VB",2,"lend"
1101,2,"thee",7,11,"PRP","WP",1,"thee"
1101,3,"virtue",11,17,"NN","NN",1,"virtu"
1101,4,",",17,18,",",",",4,","
1101,5,"and",18,21,"CC","CC",4,"and"
1101,6,"he",21,23,"PRP","WP",2,"he"
1101,7,"stole",23,28,"VBD","VB",2,"stole"
1101,8,"that",28,32,"DT","DT",1,"that"
1101,9,"word",32,36,"NN","NN",1,"word"
1102,0,"From",0,4,"IN","IN",6,"From"
1102,1,"thy",4,7,"PRP$","WP",4,"thy"
1102,2,"behaviour",7,16,"NN","NN",4,"behaviour"
1102,3,";",16,17,":",":",5,";"
1102,4,"beauty",17,23,"NN","NN",3,"beauti"
1102,5,"doth",23,27,"NN","NN",3,"doth"
1102,6,"he",27,29,"PRP","WP",1,"he"
1102,7,"give",29,33,"VBP","VB",1,"give"
1102,8,",",33,34,",",",",5,","
